Sales,Quantity,Discount,Profit
72.6,5,0.2,-8.1675
57.568,4,0.2,5.7568
83.7,5,0,3.348
32.4,5,0,15.552
47.98,2,0,11.0354
415.968,4,0.2,51.996
304.9,5,0,6.098
80.96,4,0,29.1456
777.21,7,0,54.4047
32.4,5,0,15.552
225.568,2,0.2,2.8196
36.6,3,0,15.372
715.64,2,0,178.91
795.51,3,0,143.1918
549.99,1,0,274.995
74.76,3,0,34.3896
29.22,3,0,12.8568
9.64,2,0,4.7236
33.488,7,0.2,-1.2558
23.04,3,0.2,-4.896
1.362,1,0.8,-2.1792
14.76,5,0.6,-11.439
239.666,2,0.15,14.098
301.96,2,0,45.294
7.968,2,0.2,2.8884
109.92,2,0,53.8608
19.44,3,0,9.3312
11.16,2,0,4.3524
79.47,3,0,22.2516
4.56,2,0,2.0064
1133.35,5,0,294.671
4.672,1,0.2,0.584
104.58,6,0.7,-80.178
1603.136,4,0.2,100.196
1293.488,7,0.2,80.843
127.95,3,0,21.7515
59.76,1,0,16.7328
108.08,7,0,54.04
9.54,3,0,4.3884
11.736,3,0.2,1.0269
447.86,7,0,219.4514
17.94,3,0,8.7906
245.88,6,0,68.8464
192.16,4,0,92.2368
801.568,2,0.2,50.098
368.91,9,0,180.7659
885.528,9,0.2,-99.6219
28.28,2,0,7.3528
4912.59,3,0,196.5036
14.352,3,0.2,5.0232
179.97,3,0,86.3856
42.76,1,0,11.1176
45.68,2,0,21.0128
25.06,2,0,11.7782
38.432,1,0.2,13.4512
21.568,2,0.2,1.6176
81.576,3,0.2,2.0394
2.78,1,0,1.3622
99.87,3,0,23.9688
44.4,3,0,22.2
21.4,5,0,9.63
71.12,4,0,22.0472
259.96,4,0,124.7808
9.78,1,0,4.89
24.192,9,0.2,7.56
31.56,3,0,10.4148
59.94,3,0,28.1718
45.36,4,0,22.2264
26.4,5,0,12.672
41.4,4,0,19.872
16.95,1,0,1.017
24.704,2,0.2,9.264
59.7,3,0,26.865
14.52,3,0,5.6628
104.184,3,0.2,33.8598
46.53,3,0,13.0284
25.5,3,0,6.63
14.9,5,0,1.043
87.71,7,0,41.2237
199.764,2,0.1,8.8784
94.6,4,0,27.434
4228.704,6,0.2,158.5764
2003.92,5,0.2,-25.049
209.97,3,0,58.7916
659.9,2,0,217.767
110.96,2,0,53.2608
67.8,4,0,1.356
313.176,2,0.4,-120.0508
22.96,7,0,6.6584
1099.5,10,0,362.835
1215.92,8,0,316.1392
7.31,1,0,3.4357
8.92,4,0,3.9248
87.21,3,0.5,-45.3492
15.552,3,0.2,5.4432
683.988,2,0.4,-113.998
13.392,3,0.2,1.0044
16.776,3,0.2,4.8231
527.92,2,0.2,85.787
25.4,5,0,8.636
177.48,3,0.2,19.9665
71.976,3,0.2,8.997
95.992,1,0.2,9.5992
13.216,4,0.2,4.2952
435.84,12,0,130.752
5.88,2,0,1.5876
211.168,4,0.2,18.4772
6.28,1,0,2.6376
95.1,5,0,30.432
25.92,4,0,12.4416
48.84,4,0,13.1868
25.9,5,0,12.691
42.68,4,0,19.6328
299.97,3,0,125.9874
262.24,2,0,78.672
234.36,6,0,112.4928
20.736,4,0.2,7.2576
10.5,5,0,2.94
23.968,2,0.2,7.7896
521.96,4,0.5,-250.5408
676.55,5,0,6.7655
154.9,5,0,40.274
30.56,4,0,14.9744
770.352,3,0.2,77.0352
21.12,4,0,6.5472
575.928,9,0.2,57.5928
7.78,2,0,2.0228
123.92,4,0,55.764
17.22,3,0,5.166
226.56,6,0,63.4368
107.88,3,0.2,10.788
81.98,2,0,40.1702
104.85,1,0,50.328
8.704,2,0.2,3.1552
19.92,4,0,9.7608
43.02,3,0,15.4872
240.784,1,0.2,30.098
414.96,2,0,124.488
387.72,5,0.2,-67.851
360.38,2,0,93.6988
13.56,2,0,6.2376
552,10,0.2,34.5
429.9,5,0,111.774
32.06,2,0,15.3888
161.96,2,0,45.3488
19.86,2,0,5.7594
12.96,2,0,6.3504
20.544,6,0.2,6.42
185.58,6,0,76.0878
77.56,2,0,35.6776
87.92,4,0,0.8792
245.94,6,0,120.5106
8.6,1,0,4.042
504.9,5,0,126.225
2357.488,7,0.2,884.058
369.544,7,0.2,32.3351
184.752,3,0.2,-20.7846
64.96,5,0.2,-4.06
13.52,2,0.2,1.69
458.43,5,0.3,-137.529
387.136,4,0.2,24.196
328.59,3,0.4,-147.8655
338.352,3,0.2,4.2294
25.92,4,0,12.4416
91.36,4,0,42.0256
87.96,3,0.2,7.6965
5.214,2,0.7,-4.1712
12.294,1,0.7,-8.6058
19.76,4,0,8.2992
109.764,2,0.1,8.5372
128.85,3,0,3.8655
127.95,3,0,21.7515
68.52,3,0,31.5192
74.94,3,0,14.2386
2548.56,6,0.2,286.713
271.44,3,0,122.148
287.88,3,0.2,35.985
14.9,5,0,7.152
4158.912,8,0.2,363.9048
91.96,2,0,15.6332
33.11,7,0,12.9129
19.44,3,0,9.3312
55.48,1,0,26.6304
91.92,5,0.2,11.49
17.34,2,0,4.6818
71.98,2,0,15.1158
7.08,3,0.2,2.478
69.98,2,0,4.8986
646.272,8,0.2,64.6272
10.368,2,0.2,3.7584
8.4,5,0,0.336
71.96,5,0.2,25.186
18.48,2,0.2,6.006
9.84,3,0,2.8536
239.24,1,0.2,23.924
21.12,4,0,6.5472
54.9,5,0,15.372
15.24,3,0,5.1816
19.568,2,0.8,-52.8336
310.392,4,0.8,-512.1468
42.6,3,0,16.614
113.94,6,0,54.6912
129.92,4,0,5.1968
5.28,3,0,2.5344
859.2,3,0.2,75.18
506.28,3,0.2,177.198
14.368,2,0.2,3.9512
314.352,3,0.2,-35.3646
27.888,7,0.2,10.1094
238.152,3,0.2,89.307
692.94,3,0,173.235
16.146,9,0.7,-12.9168
1345.485,5,0.7,-1031.5385
173.488,7,0.2,54.215
57.75,5,0,16.17
272.4,5,0,76.272
11.952,3,0.2,4.0338
28,4,0.2,7.7
12.201,7,0.7,-9.7608
2.068,1,0.8,-3.4122
83.84,8,0.2,30.392
11.36,2,0,5.3392
36.4,5,0,17.472
27.968,2,0.2,6.992
142.04,4,0,38.3508
14.67,3,0,6.0147
1199.96,5,0.2,224.9925
12.6,3,0,6.174
17.94,3,0,8.073
23.904,6,0.2,7.7688
88.96,8,0.2,10.008
518.272,8,0.2,-97.176
6.98,1,0,3.3504
343.2,1,0.2,38.61
17.544,3,0.2,5.9211
152.688,2,0.2,-26.7204
3.488,2,0.2,0.5668
5.888,2,0.2,-1.3248
153.552,3,0.2,51.8238
270.62,2,0,2.7062
468.9,6,0,206.316
72.48,2,0,30.4416
10.95,3,0,3.285
191.82,3,0,61.3824
151.056,9,0.2,7.5528
25.16,5,0.6,-11.322
6.216,6,0.8,-9.6348
23.616,9,0.2,2.6568
24.032,2,0.2,-0.6008
2.088,1,0.2,0.6786
4.488,6,0.8,-6.732
29.22,3,0,12.8568
6.48,1,0,3.1104
1.188,2,0.7,-0.99
272.646,3,0.1,18.1764
212.8,2,0,95.76
38.52,9,0,18.1044
72.64,2,0,21.792
45.4,4,0,12.712
13.76,2,0,6.3296
80.991,1,0.1,8.0991
11.784,3,0.2,3.9771
4.36,2,0,1.7876
2888.127,11,0.1,609.7157
1299.66,2,0,350.9082
2254.41,5,0.1,375.735
104.85,3,0,28.3095
59.97,3,0,20.3898
314.532,2,0.4,-83.8752
13.632,4,0.2,3.5784
19.432,2,0.8,-49.5516
65.44,5,0.2,-8.18
6,2,0.2,2.1
1.908,3,0.8,-3.2436
1474.802,7,0.3,-21.0686
110.096,2,0.2,33.0288
16.752,6,0.2,5.4444
1537.074,9,0.3,0
449.372,2,0.3,-12.8392
41.904,6,0.2,14.1426
2279.96,4,0,592.7896
14.94,3,0,6.8724
191.976,3,0.2,19.1976
23.832,3,0.2,6.5538
409.216,8,0.2,61.3824
72.588,2,0.7,-128.2388
61.568,2,0.2,4.6176
20.96,4,0.2,6.812
44.75,5,0,8.5025
11.96,2,0,5.382
3.912,1,0.2,1.2714
327.996,6,0.1,54.666
49.408,4,0.2,18.528
53.25,3,0,20.7675
3.76,2,0,1.316
767.214,14,0.1,161.9674
163.96,5,0.2,59.4355
161.28,2,0.2,12.096
192.8,4,0,55.912
27.696,3,0.2,3.462
73.164,6,0.8,-186.5682
32.064,6,0.2,11.2224
205.666,2,0.15,-12.098
115.44,3,0,30.0144
274.8,5,0,134.652
195.64,4,0,3.9128
257.98,2,0,74.8142
119.04,6,0,48.8064
20.07,3,0,9.2322
11.76,4,0,3.1752
11.76,4,0,3.1752
40.736,2,0.2,14.7668
201.584,2,0.2,12.599
340.704,6,0.2,-34.0704
354.9,5,0,88.725
1198.33,10,0.15,70.49
87.92,4,0,0.8792
51.968,2,0.2,10.3936
51.336,3,0.2,5.7753
332.704,1,0.2,33.2704
42.408,3,0.2,9.5418
81.54,3,0,38.3238
167.28,12,0,23.4192
772.68,4,0,108.1752
323.976,3,0.2,28.3479
11.808,4,0.2,3.9852
26.16,3,0.2,1.962
33.57,5,0.7,-25.737
4.992,3,0.2,1.3728
20.016,3,0.2,5.5044
170.24,2,0.2,53.2
117.456,3,0.2,44.046
22.96,2,0,11.2504
13.36,2,0,6.4128
34.248,3,0.2,11.5587
3.52,2,0,1.0208
26.7,5,0,12.549
21.2,2,0,9.116
838.38,2,0,226.3626
1690.04,4,0,422.51
85.96,7,0,24.0688
121.96,2,0,57.3212
23.92,4,0,11.7208
63.96,2,0,6.396
629.95,5,0,176.386
113.73,3,0,32.9817
14.6,2,0,6.862
887.84,8,0,17.7568
403.92,5,0.2,25.245
106.8,10,0.2,10.68
70.95,3,0,20.5755
34.944,6,0.2,11.7936
119.04,6,0,35.712
383.84,4,0.2,47.98
799.56,9,0,207.8856
31.44,3,0,8.4888
25.92,5,0.2,9.072
6.33,5,0.8,-9.8115
75.88,5,0.2,26.558
329.988,2,0.4,-76.9972
71.376,3,0.2,-4.461
63.77,7,0,28.6965
50.97,3,0,13.2522
96.08,2,0,46.1184
1439.968,4,0.2,485.9892
43.56,3,0.2,-4.9005
563.92,5,0.2,7.049
235.152,8,0.4,-47.0304
7.712,2,0.2,1.7352
51.016,7,0.2,15.9425
25.248,4,0.2,7.89
56.686,1,0.3,-14.5764
51.168,2,0.2,-6.396
2793.528,9,0.2,942.8157
1000.02,7,0,290.0058
65.94,3,0,22.4196
18.24,3,0,9.12
76.12,2,0,22.0748
7.64,1,0,3.7436
68.16,3,0,27.9456
62.24,8,0,29.2528
29.97,3,0,0.2997
125.7,6,0,35.196
191.98,2,0,51.8346
20.86,7,0,1.4602
56.7,9,0,26.082
72.704,4,0.2,19.0848
12.264,7,0.2,1.0731
218.352,3,0.2,-54.588
66.294,1,0.7,-103.8606
291.168,4,0.2,-14.5584
88.776,3,0.2,7.7679
110.376,4,0.4,-20.2356
55.176,3,0.2,15.8631
30.32,4,0,11.8248
177.568,2,0.2,8.8784
19.44,3,0,9.3312
71.28,11,0,34.2144
1471.96,5,0.2,459.9875
79.96,5,0.2,-17.991
57.576,3,0.2,21.591
26.336,4,0.2,9.2176
166.5,3,0,21.645
360.38,2,0,93.6988
11.744,1,0.2,3.8168
247.44,8,0,101.4504
18.24,2,0.7,-14.592
25.35,3,0,7.605
119.04,6,0,30.9504
22.14,3,0,6.4206
13.98,2,0,6.0114
43.41,1,0,19.9686
6.24,3,0,2.6208
465.16,2,0,120.9416
7.98,1,0,3.99
2.394,1,0.8,-6.3441
58.32,9,0,27.9936
200.97,3,0,50.2425
21.36,8,0,8.1168
9.856,4,0.2,3.4496
3.444,1,0.7,-2.5256
384.592,2,0.2,-81.7258
22.92,3,0,11.2308
11.36,4,0,5.5664
14.592,3,0.2,4.9248
41.4,4,0,19.872
442.372,7,0.8,-729.9138
34.5,3,0,15.525
28.85,5,0,14.425
3.488,2,0.2,1.1772
143.856,9,0.2,48.5514
311.98,2,0,93.594
22.45,5,0,10.327
39.992,1,0.2,-7.9984
1159.056,9,0.2,43.4646
179.9,5,0,44.975
116.312,7,0.2,23.2624
12.42,3,0,4.4712
428.4,3,0,89.964
24.75,5,0,10.89
87.71,7,0,41.2237
69.52,2,0,17.38
20.784,2,0.2,-4.6764
12.816,3,0.2,4.1652
5.904,2,0.2,1.9926
63.824,2,0.2,9.5736
141.552,3,0.2,-26.541
304.9,5,0,143.303
563.24,5,0.2,56.324
661.176,2,0.4,-231.4116
239.976,3,0.2,17.9982
502.488,3,0.2,-87.9354
196.704,6,0.2,68.8464
915.136,4,0.2,102.9528
327.76,8,0,91.7728
701.96,2,0,168.4704
88.776,3,0.2,7.7679
64.14,3,0,16.6764
33.552,1,0.2,12.582
1737.18,6,0,503.7822
704.25,5,0,84.51
141.76,4,0,66.6272
36.36,3,0.2,12.2715
25.83,3,0,9.5571
24.588,3,0.8,-38.1114
13.984,2,0.2,4.7196
195.96,5,0.2,19.596
74.352,3,0.2,23.235
6.68,1,0,3.2064
17.584,7,0.2,-4.1762
104.784,1,0.2,-14.4078
47.952,3,0.2,16.7832
650.352,3,0.2,-97.5528
629.184,8,0.2,228.0792
15.176,1,0.2,5.3116
127.95,3,0,21.7515
579.51,3,0,81.1314
14.99,1,0,7.3451
151.92,4,0,45.576
196.62,2,0,96.3438
144.12,3,0,69.1776
15.96,2,0,7.98
39.96,5,0.2,3.4965
34.08,6,0,15.336
10.368,2,0.2,3.6288
7.752,3,0.2,2.8101
15.28,2,0,7.4872
65.97,3,0,31.0059
33.4,5,0,16.032
210.84,4,0,103.3116
13.98,1,0,4.0542
272.94,3,0,30.0234
19.05,5,0,8.9535
247.716,4,0.1,93.5816
66.58,2,0,15.9792
43.92,3,0,12.7368
14.73,3,0,4.8609
29.7,5,0,13.365
49.12,4,0,23.0864
18.28,5,0.2,6.398
47.04,4,0,15.9936
339.96,5,0.2,42.495
87.8,4,0,43.9
221.382,2,0.1,2.4598
5199.96,4,0,1351.9896
156.512,4,0.2,-35.2152
119.85,3,0,52.734
30.44,2,0,14.9156
69.28,2,0,33.2544
587.97,3,0,170.5113
24.55,5,0,12.0295
12.176,1,0.2,4.4138
37.32,3,0,10.4496
35.06,2,0,10.518
108.4,5,0.6,-105.69
361.376,2,0.2,27.1032
2.412,1,0.7,-2.01
8.39,1,0,2.0975
337.98,2,0,101.394
83.92,5,0.2,-13.637
19.68,5,0.2,6.888
25.92,4,0,12.4416
6.48,1,0,3.1104
86.352,6,0.2,8.6352
56.3,2,0,15.764
51.016,7,0.2,8.2901
150.8,5,0.2,56.55
1039.992,1,0.2,103.9992
51.84,8,0,24.8832
41.22,1,0,11.1294
240.37,1,0,7.2111
119.02,2,0,33.3256
133.12,5,0.2,49.92
38.08,5,0.6,-29.512
113.568,2,0.2,12.7764
83.92,4,0,21.8192
6.63,3,0,3.1161
371.97,3,0,66.9546
561.584,2,0.2,70.198
99.92,5,0.2,-1.249
4.928,2,0.2,1.7248
14.76,2,0,4.2804
99.99,1,0,41.9958
286.15,5,0,71.5375
49.792,8,0.2,-11.8256
299.975,5,0.5,-167.986
158.376,4,0.4,-36.9544
32.784,4,0.8,-52.4544
47.984,2,0.2,14.3952
62.592,8,0.2,13.3008
4.276,1,0.8,-6.6278
10.56,2,0,4.752
229.94,2,0,6.8982
311.15,5,0,146.2405
12.96,2,0,6.3504
14.62,2,0,6.7252
5.76,2,0,2.8224
21.48,6,0,10.5252
396.92,4,0,198.46
17.15,1,0,4.6305
23.12,2,0.2,7.803
5.248,2,0.2,0.5904
824.95,5,0,247.485
24.64,8,0,11.8272
227.88,6,0,68.364
241.96,2,0,33.8744
3.89,1,0,1.8672
8.01,3,0,3.0438
177.48,3,0.2,19.9665
569.568,2,0.2,7.1196
149.73,7,0,43.4217
899.43,5,0.3,-12.849
46.2,5,0.2,5.775
47.952,3,0.2,16.1838
7.992,1,0.2,0.6993
76.864,2,0.2,26.9024
102.93,3,0,48.3771
98.16,6,0,9.816
11.52,5,0.7,-7.68
83.88,1,0.2,29.358
108.576,4,0.4,-25.3344
5.984,2,0.2,-1.3464
21.96,2,0,6.1488
368.97,3,0,81.1734
12.39,3,0,3.4692
332.94,3,0,9.9882
111.93,7,0,34.6983
454.272,8,0.2,-73.8192
19.44,3,0,9.3312
8399.976,4,0.4,1119.9968
6.294,1,0.7,-4.196
10.368,2,0.2,3.6288
122.382,3,0.4,-24.4764
25.984,2,0.2,-1.624
945.036,6,0.4,-299.2614
14.301,7,0.7,-10.4874
410.352,3,0.2,-51.294
23.52,5,0.2,8.526
180.96,5,0.2,13.572
35,4,0,14.7
477.15,5,0,28.629
302.376,3,0.2,22.6782
974.988,4,0.3,-97.4988
589.41,5,0.1,-6.549
34.7,5,0,12.492
99.87,3,0,23.9688
37.94,2,0,18.2112
24.9,5,0,11.454
82.26,3,0,33.7266
7.104,6,0.2,2.4864
103.5,5,0.6,-77.625
2.464,1,0.2,0.8624
8.72,1,0.2,0.654
10.76,2,0,5.1648
45.68,2,0,21.0128
6.7,1,0,2.211
158.376,3,0.2,13.8579
3.44,2,0.2,0.559
56.56,2,0,15.2712
36.96,7,0,11.4576
135.99,1,0,36.7173
15.96,7,0,7.0224
3.76,2,0,1.0904
14.7,5,0,6.615
37.2,5,0,9.3
89.97,3,0,18.8937
261.96,2,0,23.5764
74,5,0,37
13.28,2,0,6.3744
84.96,6,0.2,6.372
68.46,7,0,25.3302
2079.4,5,0,582.232
629.95,5,0,176.386
72.42,6,0,23.8986
131.98,2,0,35.6346
114.52,7,0,11.452
100.24,10,0.2,33.831
871.8,3,0.2,87.18
61.96,4,0.5,-53.2856
4.554,3,0.7,-3.4914
5.2,2,0.2,0.585
205.992,1,0.2,-2.5749
15.552,3,0.2,5.4432
503.96,5,0.2,50.396
24.472,7,0.2,1.8354
241.568,2,0.2,0
110.4,2,0.2,-4.14
384.768,2,0.4,-115.4304
78.66,6,0,36.1836
45.36,4,0,22.2264
962.08,4,0.2,156.338
12.843,3,0.7,-9.8463
295.456,14,0.2,96.0232
32.4,5,0,15.552
103.936,4,0.2,16.8896
289.568,2,0.2,10.8588
39.72,5,0.2,4.4685
244.768,4,0.2,24.4768
24,2,0.2,-2.7
15.552,3,0.2,5.4432
26.176,2,0.2,-3.272
20.94,3,0,6.0726
135.09,9,0,62.1414
279.86,14,0,64.3678
90.06,6,0,41.4276
539.964,6,0.4,-107.9928
50.232,7,0.4,-10.0464
19.242,3,0.7,-13.4694
1247.64,3,0,349.3392
5.304,3,0.2,0.4641
19.136,4,0.2,5.98
332.832,4,0.2,-24.9624
279.9,5,0,137.151
50.352,3,0.2,17.6232
34.02,3,0,16.6698
23.88,6,0,8.1192
11.52,4,0,5.6448
286.93,7,0,140.5957
206.384,2,0.2,23.2182
218.352,3,0.2,0
529.9,5,0,105.98
99.3,10,0,41.706
108.96,2,0,30.5088
2.688,1,0.2,0.84
5443.96,4,0,2504.2216
302.67,3,0,72.6408
56.07,7,0,25.2315
10.08,2,0.2,3.276
59.994,1,0.4,-12.9987
5.715,5,0.7,-4.7625
9.42,5,0.7,-7.85
1999.96,4,0,899.982
216.4,4,0,56.264
6.936,3,0.2,2.3409
4.428,3,0.8,-6.8634
8.8,5,0,2.552
142.8,1,0,29.988
399.95,5,0,143.982
2152.776,3,0.2,726.5619
4007.84,10,0.2,-50.098
328.59,3,0.4,-147.8655
98.352,3,0.2,-24.588
158.99,1,0,41.3374
291.1,5,0,75.686
73.68,6,0,34.6296
139.92,2,0,23.7864
107.88,3,0.2,10.788
33.29,1,0,7.9896
58.17,5,0.7,-46.536
5.04,2,0.2,1.764
24.784,1,0.2,7.745
634.116,6,0.3,-172.1172
17.472,3,0.2,5.6784
155.88,6,0,38.97
327.564,4,0.1,21.8376
13.36,2,0,6.4128
158.9,5,0,7.945
319.968,4,0.2,71.9928
505.32,3,0.2,31.5825
3.808,1,0.2,1.2376
8.682,1,0.8,-14.7594
24.424,1,0.2,7.9378
1522.638,9,0.1,169.182
419.9,5,0,197.353
3.15,1,0,1.512
33.62,5,0.8,-90.774
16.14,3,0,7.9086
194.25,2,0.3,-38.85
8.64,3,0,2.5056
872.32,4,0,244.2496
243.992,4,0.8,-426.986
7.12,5,0.2,0.712
2.688,2,0.2,1.008
317.058,3,0.3,-18.1176
149.352,3,0.2,50.4063
227.976,3,0.2,28.497
11.96,2,0,5.8604
563.4,4,0,67.608
319.92,8,0,118.3704
1049.44,8,0,440.7648
170.352,3,0.2,-17.0352
173.94,6,0,50.4426
1007.944,7,0.2,75.5958
6.68,1,0,3.2064
8.34,3,0,2.2518
101.94,3,0,30.582
179.97,3,0,86.3856
101.94,6,0,29.5626
271.96,4,0,67.99
8.8,5,0,3.872
19.68,6,0,5.7072
302.94,3,0,69.6762
14.94,3,0,7.1712
231.72,2,0,11.586
9.912,3,0.2,3.2214
34.65,3,0,9.702
19.8,5,0.2,1.7325
33.568,2,0.2,11.7488
125.93,7,0,35.2604
11.76,5,0.7,-7.84
5.344,1,0.2,1.8704
1.365,1,0.7,-0.91
62.016,2,0.2,22.4808
60.72,3,0,23.6808
146.82,3,0,73.41
239.84,8,0,64.7568
15.66,6,0,7.2036
146.352,3,0.2,-32.9292
5.94,3,0,0
45.36,7,0,21.7728
211.168,4,0.2,23.7564
484.704,6,0.2,-84.8232
371.976,3,0.2,116.2425
89.82,6,0,25.1496
19.296,3,0.2,6.03
191.96,2,0,51.8292
21.3,3,0,9.798
469.95,5,0,131.586
209.88,3,0,35.6796
239.666,2,0.15,14.098
22.5,6,0,10.8
219.84,4,0,107.7216
32.4,5,0,15.552
209.94,6,0,54.5844
4164.05,5,0,83.281
212.94,3,0,53.235
41.88,6,0,12.1452
58.48,8,0,27.4856
102.438,1,0.3,-13.1706
199.304,4,0.3,-8.5416
6999.96,4,0,2239.9872
12.96,2,0,6.2208
279.86,14,0,134.3328
7.38,5,0.7,-5.412
698.352,3,0.2,52.3764
1747.25,5,0,629.01
54.48,1,0,15.2544
199.99,1,0,85.9957
68.541,11,0.7,-52.5481
627.168,4,0.2,70.5564
122.12,5,0.2,39.689
6.99,3,0,2.0271
107.424,6,0.2,36.2556
1421.664,8,0.4,-734.5264
125.88,6,0,60.4224
79.78,2,0,29.5186
133.2,9,0,66.6
438.368,4,0.2,38.3572
139.944,7,0.2,-31.4874
133.472,4,0.2,15.0156
564.195,3,0.5,-304.6653
87.168,2,0.2,8.7168
42.616,7,0.8,-68.1856
319.984,2,0.2,107.9946
45.92,5,0.2,15.498
21.184,2,0.6,-11.6512
20.736,4,0.2,7.2576
213.43,5,0.3,-39.637
333.576,3,0.2,25.0182
31.992,1,0.2,4.7988
51.168,2,0.2,-6.396
10.64,5,0.2,3.857
68.704,2,0.2,16.3172
386.91,9,0.5,-185.7168
39.66,2,0,11.898
113.92,2,0,33.0368
447.86,7,0,210.4942
356.85,5,0,60.6645
251.58,7,0,113.211
219.84,5,0.2,79.692
42.85,5,0,15.426
6.16,2,0,2.9568
17,2,0,4.42
87.4,5,0,34.96
29.84,2,0,13.428
49.568,2,0.2,17.3488
265.86,7,0,79.758
67.96,4,0,12.2328
10.92,6,0,4.914
83.9,2,0,22.653
19.75,5,0,5.135
393.54,3,0,165.2868
46.872,7,0.2,3.5154
10.9,1,0,2.834
79.92,4,0,37.5624
146.82,3,0,73.41
3.6,2,0,1.728
20.04,6,0,8.8176
180.016,1,0.2,-15.7514
41.552,2,0.6,-19.7372
13.12,5,0.2,1.476
1117.92,4,0,55.896
111.96,4,0,21.2724
12.16,5,0.2,2.128
17.52,4,0,8.4096
155.88,6,0,54.558
477.51,11,0,219.6546
164.88,3,0,80.7912
47.97,3,0,14.8707
415.176,3,0.2,134.9322
35.232,3,0.2,11.4504
54.96,1,0,26.9304
16.34,2,0,7.6798
225.296,2,0.2,22.5296
50.352,3,0.2,17.6232
163.136,4,0.2,20.392
6.408,4,0.7,-4.9128
217.584,2,0.2,19.0386
5.43,3,0,1.7919
143.976,3,0.2,8.9985
519.68,7,0.2,58.464
7.83,3,0,3.6018
883.84,4,0.2,99.432
230.352,3,0.2,20.1558
273.92,8,0.2,99.296
9.912,3,0.2,1.239
266.352,6,0.6,-292.9872
56.328,3,0.6,-26.7558
39.264,3,0.2,-4.908
95.232,6,0.2,24.9984
30,6,0,14.4
25.92,4,0,12.7008
159.92,4,0,31.984
34.944,3,0.2,3.0576
149.95,5,0,31.4895
23.32,2,0,6.0632
16.74,3,0,4.8546
14.82,6,0,6.9654
10.47,3,0,4.8162
11.07,3,0,5.2029
20.704,4,0.2,7.764
177.2,5,0,83.284
50.496,6,0.2,8.2056
6.129,3,0.7,-4.4946
643.136,4,0.2,56.2744
20.736,4,0.2,7.2576
177.536,4,0.2,62.1376
32.432,2,0.2,3.2432
11.696,2,0.2,3.9474
113.76,3,0,44.3664
579.51,3,0,81.1314
150.66,9,0,6.0264
48.032,4,0.2,15.6104
102.624,3,0.2,7.6968
359.772,2,0.3,-5.1396
13.392,3,0.2,3.1806
122.136,3,0.2,-13.7403
35.88,6,0,16.146
479.952,6,0.2,107.9892
23.92,5,0.2,1.794
629.95,5,0,163.787
14.952,1,0.2,5.0463
17.94,3,0,8.073
116.98,2,0,29.245
121.96,2,0,20.7332
8.74,2,0,2.2724
61.96,2,0,27.882
7.96,2,0,3.7412
275.24,4,0,121.1056
47.4,5,0,18.96
512.96,4,0,143.6288
395.94,6,0,102.9444
81.96,2,0,0
32.776,1,0.2,2.4582
272.94,3,0,0
253.764,2,0.1,31.0156
29.24,5,0.2,9.8685
35.168,2,0.2,-8.3524
1362.9,3,0.3,-19.47
317.058,3,0.3,-18.1176
15.76,2,0.2,3.546
14.56,5,0.6,-6.188
196.21,7,0,98.105
35.4,5,0,13.452
419.4,5,0.2,146.79
13.005,3,0.7,-9.9705
7.712,2,0.2,2.7956
4.176,1,0.2,1.305
38.88,6,0,18.6624
17.64,4,0,8.1144
93.456,3,0.2,-17.523
449.91,9,0,157.4685
344.94,3,0,31.0446
14.76,2,0,4.2804
12.76,2,0,5.8696
58.48,8,0,27.4856
20.096,4,0.2,3.0144
37.752,3,0.2,4.2471
138.588,1,0.4,-34.647
259.92,5,0.2,-25.992
20.736,4,0.2,7.2576
129.93,3,0,12.993
69.93,7,0,31.4685
140.736,4,0.2,12.3144
8.32,5,0.2,2.808
9.98,1,0,2.7944
62.94,3,0,30.2112
21.488,2,0.2,1.6116
239.976,3,0.2,26.9973
34.504,2,0.6,-15.5268
20.104,2,0.6,-16.5858
3.798,1,0.8,-6.0768
7.88,5,0.6,-3.94
35.445,1,0.5,-24.1026
269.97,2,0.7,-386.957
45.12,3,0.2,-7.896
100.8,2,0.2,21.42
47.968,2,0.2,4.1972
99.98,2,0,34.993
9.96,2,0,4.8804
3.856,1,0.2,1.3978
98.376,3,0.2,35.6613
22.38,3,0.6,-7.833
3.882,2,0.7,-2.588
12.585,1,0.7,-18.0385
113.372,2,0.3,-29.1528
18.312,4,0.7,-12.208
127.936,8,0.2,4.7976
241.17,2,0.7,-168.819
6.24,3,0,2.6208
17.9,5,0,8.95
3266.376,3,0.2,1061.5722
1.68,5,0.8,-2.688
7.968,3,0.6,-2.3904
113.372,2,0.3,-3.2392
2.96,2,0.6,-1.406
168.1,5,0,43.706
98.46,9,0,49.23
358.58,2,0,39.4438
32.48,2,0,4.872
17499.95,5,0,8399.976
735.98,2,0,331.191
34.37,7,0,16.8413
33.96,2,0,9.5088
197.97,3,0,53.4519
17.48,4,0,4.5448
8.016,3,0.2,1.002
146.04,1,0.2,-12.7785
27.88,2,0,3.9032
152.65,5,0,70.219
22.72,1,0,9.3152
11.12,4,0,2.8912
1640.7,5,0,459.396
371.2,5,0.2,41.76
14.832,3,0.7,-10.3824
20.7,3,0,1.656
11.34,3,0,5.2164
67.9,5,0,0.679
1059.12,4,0,307.1448
478.48,2,0.2,47.848
32.04,4,0,14.418
55.992,1,0.2,3.4995
